Selected line,Order,Equipment,Description of Technical Object,Description,Basic start date,Order Type,Cost Center,System Condition,Basic finish date,Plant,Total actual costs,User Status,System status,Scheduled start,Assembly,Description of assembly,Created on,Notification
,319287130,13057732,TRLR PUMP Q10-X 2000 HHP,DISCHARGE IRON BUMPER SUPPORT UPGRADE,1/31/2019,TREV,6004510016,,1/31/2019,1600,0.00,,CLSD MANC NCMP NMAT PRC  SETC,1/31/2019,PEQ-19-001,DISCHARGE IRON BUMPER SUPPORT UPGRADE,1/31/2019,27841438
,319287132,13057738,TRLR PUMP Q10-X 2000 HHP,DISCHARGE IRON BUMPER SUPPORT UPGRADE,1/31/2019,TREV,6004510016,,1/31/2019,1600,0.00,,CLSD MANC NCMP NMAT PRC  SETC,1/31/2019,PEQ-19-001,DISCHARGE IRON BUMPER SUPPORT UPGRADE,1/31/2019,27841440
,319287133,13057741,TRLR PUMP Q10-X 2000 HHP,DISCHARGE IRON BUMPER SUPPORT UPGRADE,1/31/2019,TREV,6004510016,,1/31/2019,1600,0.00,,CLSD MANC NCMP NMAT PRC  SETC,1/31/2019,PEQ-19-001,DISCHARGE IRON BUMPER SUPPORT UPGRADE,1/31/2019,27841441
,319292113,12585212,TRK TRANSPT IRON W\CRANE,complemento de DME,2/1/2019,PREV,6004510016,,2/1/2019,1600,"119,921.19",,TECO ESTC GMPS MANC PRC  SETC,2/1/2019,DISCHARGE IRON GRP,Discharge iron grp,2/1/2019,27846384
,319316179,11501065,TRLR PUMP Q10-X 2000 HHP CVRSN,DAMPER - INSTALL TRANSMISSION DAMPER KIT,11/5/2020,MOD,6004510016,,11/5/2020,1600,"620,398.11",,TECO ESTC GMPS MACM PRC  SETC,11/5/2020,ME TBOX PRT 119636,DAMPER - INSTALL TRANSMISSION DAMPER KIT,2/5/2019,
,319316209,13038535,TRLR PUMP Q10-X 2000 HHP,DAMPER - INSTALL TRANSMISSION DAMPER KIT,11/5/2020,MOD,6004510016,,11/5/2020,1600,"620,398.10",,TECO ESTC GMPS MACM PRC  SETC,11/5/2020,ME TBOX PRT 119636,DAMPER - INSTALL TRANSMISSION DAMPER KIT,2/5/2019,
,319320067,11597094,TRLR PUMP HT2000 2000 HHP,Annual Iron Certification (360),8/5/2020,CERT,6004510016,,9/5/2020,1600,0.00,,TECO NMAT PRC  SETC,8/5/2020,DISCHG IRON CERT,DISCHARGE IRON CERTIFICATION,2/6/2019,
,319320482,11691533,TRLR PUMP HT2000 2000 HHP,Annual Iron Certification (360),4/15/2019,CERT,6004510016,,4/15/2019,1600,0.00,,TECO NMAT PRC  SETC,4/15/2019,DISCHG IRON CERT,DISCHARGE IRON CERTIFICATION,2/6/2019,
,319320483,11691235,TRLR PUMP HT2000 2000 HHP,Annual Iron Certification (360),8/5/2020,CERT,6004510016,,9/5/2020,1600,0.00,,TECO NMAT PRC  SETC,8/5/2020,DISCHG IRON CERT,DISCHARGE IRON CERTIFICATION,2/6/2019,
,319337463,13123823,TRAC HYD START 6X4 SLPR,REPONER EXTENSION DE VALVULAS DE INFLADO,4/20/2022,RPM,6004510016,,11/20/2022,1600,0.00,,CRTD MANC NMAT PRC,4/20/2022,WHEEL/RIMS GRP,Wheel/rims grp,2/9/2019,27887213
,319337573,13123815,TRAC HYD START 6X4 SLPR,REPONER EXTENSION DE VALVULAS DE INFLADO,4/20/2022,RPM,6004510016,,11/20/2022,1600,0.00,,CRTD MANC NMAT PRC,4/20/2022,WHEEL/RIMS GRP,Wheel/rims grp,2/9/2019,27887223
,319379776,11915777,TRLR MANF HEADER HP,Repuestos para manifold,2/16/2019,PREV,6004510016,,2/16/2019,1600,"246,590.90",,TECO ESTC GMPS MANC MSPT PRC  SETC,2/16/2019,DISCHARGE IRON GRP,Discharge iron grp,2/16/2019,27926288
,319400009,12585212,TRK TRANSPT IRON W\CRANE,complemento de Herramientas para torque,2/20/2019,PREV,6004510016,,2/20/2019,1600,"36,635.67",,TECO GMPS MANC PRC  SETC,2/20/2019,DISCHARGE IRON GRP,Discharge iron grp,2/20/2019,27944480
,319413277,12363088,TRK TRANSPT IRON W\CRANE,complemento de DME,2/22/2019,PREV,6004510016,,2/22/2019,1600,"1,661,892.78",,TECO ESTC GMPS MANC MSPT PRC  SETC,2/22/2019,DISCHARGE IRON GRP,Discharge iron grp,2/22/2019,27955695
,319444248,12585212,TRK TRANSPT IRON W\CRANE,complemento de DME,2/28/2019,PREV,6004510016,,2/28/2019,1600,"131,594.61",,TECO ESTC GMPS MANC PRC  SETC,2/28/2019,DISCHARGE IRON GRP,Discharge iron grp,2/28/2019,27985204
,319446739,,,repuestos para manifold,2/28/2019,PREV,6004510016,,2/28/2019,1600,"66,335.60",,TECO ESTC GMPS MANC PRC  SETC,2/28/2019,DISCHARGE IRON GRP,Discharge iron grp,2/28/2019,27986435
,319449570,12585212,TRK TRANSPT IRON W\CRANE,complemento de DME,3/1/2019,PREV,6004510016,,3/1/2019,1600,"1,091,037.12",,TECO ESTC GMPS MANC PRC  SETC,3/1/2019,DISCHARGE IRON GRP,Discharge iron grp,3/1/2019,27990033
,319483728,12363088,TRK TRANSPT IRON W\CRANE,complemento de DME,3/7/2019,PREV,6004510016,,3/7/2019,1600,"969,594.71",,TECO ESTC GMPS MANC MSPT PRC  SETC,3/7/2019,DISCHARGE IRON GRP,Discharge iron grp,3/7/2019,28020936
,319484876,12784267,TRAC HYD START 6X4 SLPR,Verificacion Tecnica [[CONT]],3/7/2019,CERT,6004510016,,3/7/2019,1600,"3,812.40",,TECO ESTC MANC NMAT PRC  SETC,3/7/2019,SCHD INSP MECH GRP,Sched inspection mech grp,3/7/2019,28021730
,319487023,11541416,TRLR MANF HEADER HP,mantenimiento de Manifold,3/7/2019,PREV,6004510016,,3/7/2019,1600,"138,160.91",,TECO ESTC GMPS MANC PRC  SETC,3/7/2019,DISCHARGE IRON GRP,Discharge iron grp,3/7/2019,28025507
,319487485,12585212,TRK TRANSPT IRON W\CRANE,complemento de DME,3/7/2019,PREV,6004510016,,3/7/2019,1600,"6,392,773.55",,TECO ESTC GMPS MANC MSPT PRC  SETC,3/7/2019,DISCHARGE IRON GRP,Discharge iron grp,3/7/2019,28023430
,319520175,12965543,TRLR MANF HP W/X-ARMS,repuestos para certificacion de manifold,3/13/2019,PREV,6004510016,,3/13/2019,1600,"301,517.25",,TECO ESTC GMPS MANC PRC  SETC,3/13/2019,DISCHARGE IRON GRP,Discharge iron grp,3/13/2019,28053093
,319520191,13056272,TRLR MANF HP W/X-ARMS,repuestos para certificacion de manifold,3/13/2019,PREV,6004510016,,3/13/2019,1600,"284,100.47",,TECO ESTC GMPS MANC PRC  SETC,3/13/2019,DISCHARGE IRON GRP,Discharge iron grp,3/13/2019,28054061
,319540818,12585212,TRK TRANSPT IRON W\CRANE,CAMBIO DE SEGURO DE TUERCAS HEX DE 20K,3/18/2019,PREV,6004510016,,3/18/2019,1600,"6,112.38",,TECO ESTC GMPS MANC MSPT PRC  SETC,3/18/2019,DISCHARGE IRON GRP,Discharge iron grp,3/18/2019,28072790
,319547468,12585212,TRK TRANSPT IRON W\CRANE,Mantenimiento de IRON,3/19/2019,PREV,6004510016,,3/19/2019,1600,"1,521,063.82",,TECO ESTC GMPS MANC MSPT PRC  SETC,3/19/2019,DISCHARGE IRON GRP,Discharge iron grp,3/19/2019,28079522
,319550248,12363088,TRK TRANSPT IRON W\CRANE,complemento de DME,3/19/2019,PREV,6004510016,,3/19/2019,1600,"254,439.63",,TECO ESTC GMPS MANC PRC  SETC,3/19/2019,DISCHARGE IRON GRP,Discharge iron grp,3/19/2019,28081294
,319581623,12363088,TRK TRANSPT IRON W\CRANE,Mantenimiento de IRON,3/25/2019,PREV,6004510016,,3/25/2019,1600,"499,948.00",,TECO ESTC GMPS MANC PRC  SETC,3/25/2019,DISCHARGE IRON GRP,Discharge iron grp,3/25/2019,28109672
,319590471,12585212,TRK TRANSPT IRON W\CRANE,complemento de DME,3/26/2019,PREV,6004510016,,3/26/2019,1600,"94,056.12",,TECO ESTC GMPS MANC PRC  SETC,3/26/2019,DISCHARGE IRON GRP,Discharge iron grp,3/26/2019,28117603
,319590483,12585212,TRK TRANSPT IRON W\CRANE,complemento de DME,3/26/2019,PREV,6004510016,,3/26/2019,1600,0.00,,TECO ESTC MANC MSPT PRC  SETC,3/26/2019,DISCHARGE IRON GRP,Discharge iron grp,3/26/2019,28117611
,319600938,12585212,TRK TRANSPT IRON W\CRANE,complemento de DME,3/28/2019,PREV,6004510016,,3/28/2019,1600,0.00,,TECO ESTC GMPS MANC MSPT PRC  SETC,3/28/2019,DISCHARGE IRON GRP,Discharge iron grp,3/28/2019,28126864
,319642289,13037034,TRLR MANF HP W/X-ARMS,recambio de piezas por certificacion,4/4/2019,PREV,6004510016,,4/4/2019,1600,"487,259.37",,TECO ESTC GMPS MANC MSPT PRC  SETC,4/4/2019,DISCHARGE IRON GRP,Discharge iron grp,4/4/2019,28166179
,319693318,13037035,TRLR MANF HP W/X-ARMS,Remplazo de Check Dard[[YPF259]],4/14/2019,PREV,6004510016,,4/14/2019,1600,"32,808.21",,TECO ESTC GMPS MANC PRC  SETC,4/14/2019,DISCHARGE IRON GRP,Discharge iron grp,4/14/2019,28212837
,319770476,12585212,TRK TRANSPT IRON W\CRANE,Mantenimiento de IRON [[YPF259]],4/25/2019,PREV,6004510016,,4/25/2019,1600,"138,808.58",,TECO ESTC GMPS MANC PRC  SETC,4/25/2019,DISCHARGE IRON GRP,Discharge iron grp,4/25/2019,28284986
,319775033,12231108,TRLR MANF HEADER HP,certificacion anual manifold,4/26/2019,PREV,6004510016,,4/26/2019,1600,"352,374.57",,TECO ESTC GMPS MACM PRC  SETC,4/26/2019,DISCHARGE IRON GRP,Discharge iron grp,4/26/2019,28289637
,319778388,13056273,TRLR MANF HP W/X-ARMS,certificacion de 90 dias [[YPF-LM]],4/26/2019,PREV,6004510016,,4/26/2019,1600,"390,579.55",,TECO GMPS MANC PRC  SETC,4/26/2019,DISCHG IRON CERT,DISCHARGE IRON CERTIFICATION,4/26/2019,28292767
,319778464,12585212,TRK TRANSPT IRON W\CRANE,Mantenimiento de IRON [[YPF259]],4/26/2019,PREV,6004510016,,4/26/2019,1600,"538,980.95",,TECO ESTC GMPS MANC MSPT PRC  SETC,4/26/2019,DISCHG IRON CERT,DISCHARGE IRON CERTIFICATION,4/26/2019,28293892
,319784663,12585212,TRK TRANSPT IRON W\CRANE,reducciones necesarias de 15k a 20k,4/28/2019,PREV,6004510016,,4/28/2019,1600,"30,010.90",,TECO ESTC GMPS MACM PRC  SETC,4/28/2019,DISCHARGE IRON GRP,Discharge iron grp,4/28/2019,28300669
,319789950,12585212,TRK TRANSPT IRON W\CRANE,reducciones de15k a 20k filo morado,4/29/2019,PREV,6004510016,,4/29/2019,1600,"30,010.90",,TECO ESTC GMPS MACM PRC  SETC,4/29/2019,,,4/29/2019,28305181
,319810487,12585212,TRK TRANSPT IRON W\CRANE,Complemento de DME [[YPF-LLLO]],5/2/2019,PREV,6004510016,,5/2/2019,1600,"698,845.25",,TECO GMPS MACM PRC  SETC,5/2/2019,DISCHARGE IRON GRP,Discharge iron grp,5/2/2019,28322300
,319842679,12363088,TRK TRANSPT IRON W\CRANE,Mantenimiento Iron [[YPF-FM]],5/7/2019,PREV,6004510016,,5/7/2019,1600,"718,690.91",,TECO ESTC GMPS MSPT PRC  SETC,5/7/2019,DISCHG IRON CERT,DISCHARGE IRON CERTIFICATION,5/7/2019,28353084
,319850506,12824832,TRLR MOBILE HOUSE,Verificacion Tecnica [[CONT]],5/8/2019,CERT,6004510016,,5/8/2019,1600,"3,605.78",,TECO ESTC MANC NMAT PRC  SETC,5/8/2019,SCHD INSP MECH GRP,Sched inspection mech grp,5/8/2019,28360936
,319856750,12804988,TRLR TRANSPT TANK ACID 6000 GAL,Verificacion Tecnica [[CONT]],5/9/2019,CERT,6004510016,,5/9/2019,1600,"3,605.78",,TECO ESTC MANC NMAT PRC  SETC,5/9/2019,SCHD INSP MECH GRP,Sched inspection mech grp,5/9/2019,28366875
,319861617,12363088,TRK TRANSPT IRON W\CRANE,mantenimiento iron [[shell sb]],5/10/2019,PREV,6004510016,,5/10/2019,1600,"797,174.37",,TECO ESTC GMPS MACM PRC  SETC,5/10/2019,DISCHARGE IRON GRP,Discharge iron grp,5/10/2019,28371725
,319873628,10084325,TR120  TANK-METHANOL-5MG,Verificacion tecnica [[CNTR]],5/13/2019,CERT,6004510016,,5/13/2019,1600,"3,605.78",,TECO ESTC NMAT PRC  SETC,5/13/2019,FRAME GRP,Frame grp,5/13/2019,28382599
,319928356,13056272,TRLR MANF HP W/X-ARMS,mantenimiento Manifold [[SB SHELL]],5/23/2019,PREV,6004510016,,5/23/2019,1600,"673,798.10",,TECO ESTC GMPS MACM PRC  SETC,5/23/2019,DISCHG IRON CERT,DISCHARGE IRON CERTIFICATION,5/23/2019,28437880
,319928405,13123827,TRAC HYD START 6X4 SLPR,Verificacion Tecnica [[CONT]],5/23/2019,CERT,6004510016,,5/23/2019,1600,"4,432.23",,TECO ESTC MANC NMAT PRC  SETC,5/23/2019,SCHD INSP MECH GRP,Sched inspection mech grp,5/23/2019,28437188
,319932007,12784269,TRAC HYD START 6X4 SLPR,Verificacion Tecnica [[CONT]],5/24/2019,CERT,6004510016,,5/24/2019,1600,"4,432.23",,TECO ESTC MANC NMAT PRC  SETC,5/24/2019,SCHD INSP MECH GRP,Sched inspection mech grp,5/24/2019,28440789
,319933365,12694598,DENSO RA HI PRES 3IN,Pedido de bulones para densometros,5/24/2019,CALI,6004510016,,5/24/2019,1600,0.00,,CLSD NMAT PRC  SETC,5/24/2019,IRON HIGH PRESSURE,Iron high pressure,5/24/2019,28441948
,319935383,12794390,DENSO RA HI PRES 3IN,Pedido de bulones para densometros,5/24/2019,CALI,6004510016,,5/24/2019,1600,0.00,,CLSD NMAT PRC  SETC,5/24/2019,IRON HIGH PRESSURE,Iron high pressure,5/24/2019,28443751
,319941586,12783780,DENSO RA HI PRES 3IN,Pedido de bulones para densometros,5/26/2019,CALI,6004510016,,5/26/2019,1600,0.00,,CLSD NMAT PRC  SETC,5/26/2019,IRON HIGH PRESSURE,Iron high pressure,5/26/2019,28449275
,319941589,12136074,DENSO RA HI PRES 3IN,Pedido de bulones para densometros,5/26/2019,CALI,6004510016,,5/26/2019,1600,0.00,,CLSD NMAT PRC  SETC,5/26/2019,IRON HIGH PRESSURE,Iron high pressure,5/26/2019,28449278
,319946494,12585212,TRK TRANSPT IRON W\CRANE,complemento DME  [[LOC261]],5/27/2019,PREV,6004510016,,5/27/2019,1600,"3,037,869.01",,TECO ESTC GMPS MSPT PRC  SETC,5/27/2019,DISCHARGE IRON GRP,Discharge iron grp,5/27/2019,28453696
,319956935,,,Repuestos mantenimiento RTO 947127,5/29/2019,PREV,6004510016,,5/29/2019,1600,256.41,,TECO PCNF ESTC MANC MSPT PRC  SETC,5/29/2019,DISCHARGE IRON GRP,Discharge iron grp,5/29/2019,28465260
,319957589,,,Repuesto mantenimiento RTO 943497,5/29/2019,PREV,6004510016,,5/29/2019,1600,256.41,,TECO PCNF ESTC MANC MSPT PRC  SETC,5/29/2019,DISCHARGE IRON GRP,Discharge iron grp,5/29/2019,28465019
,319958030,,,Repuestos mantenimiento RTO 945941,5/29/2019,PREV,6004510016,,5/29/2019,1600,256.41,,TECO PCNF ESTC MANC MSPT PRC  SETC,5/29/2019,DISCHARGE IRON GRP,Discharge iron grp,5/29/2019,28465532
,319979654,12585212,TRK TRANSPT IRON W\CRANE,complemento DME  [[LOC261]],6/3/2019,PREV,6004510016,,6/3/2019,1600,"620,989.88",,TECO ESTC GMPS MACM PRC  SETC,6/3/2019,DISCHARGE IRON GRP,Discharge iron grp,6/3/2019,28490709
,320012089,13057732,TRLR PUMP Q10-X 2000 HHP,Instalar centrífuga de aceite 8760 hs,5/20/2021,INST,6004510016,,5/20/2021,1600,"447,669.86",,TECO PCNF ESTC MANC NMAT PRC  SETC,5/20/2021,ACC-GENERAL GRP,Accessories-general grp,6/10/2019,28520857
,320013714,12231108,TRLR MANF HEADER HP,mantenimiento manifold[[barda gonzales]],6/10/2019,PREV,6004510016,,6/10/2019,1600,"462,832.15",,TECO ESTC GMPS MACM PRC  SETC,6/10/2019,DISCHARGE IRON GRP,Discharge iron grp,6/10/2019,28522801
,320014266,13037034,TRLR MANF HP W/X-ARMS,mantenimiento manifold[[barda gonzalez]],6/10/2019,PREV,6004510016,,6/10/2019,1600,"462,832.15",,TECO ESTC GMPS MACM PRC  SETC,6/10/2019,DISCHARGE IRON GRP,Discharge iron grp,6/10/2019,28522747
,320028542,12363088,TRK TRANSPT IRON W\CRANE,complemento DME  [[BDCH]],6/13/2019,PREV,6004510016,,6/13/2019,1600,"1,363,120.78",,TECO ESTC GMPS MANC MSPT PRC  SETC,6/13/2019,DISCHARGE IRON GRP,Discharge iron grp,6/13/2019,28536304
,320051827,12965543,TRLR MANF HP W/X-ARMS,mantenimiento manifold [[Pampa]],6/18/2019,PREV,6004510016,,6/18/2019,1600,"462,460.86",,TECO ESTC GMPS MACM PRC  SETC,6/18/2019,DISCHARGE IRON GRP,Discharge iron grp,6/18/2019,28559461
,320051833,11541416,TRLR MANF HEADER HP,mantenimiento manifold [[Pampa]],6/18/2019,PREV,6004510016,,6/18/2019,1600,"462,832.15",,TECO ESTC GMPS MACM PRC  SETC,6/18/2019,DISCHARGE IRON GRP,Discharge iron grp,6/18/2019,28559466
,320065318,12585212,TRK TRANSPT IRON W\CRANE,complemento DME [[PAMPA]],6/21/2019,PREV,6004510016,,6/21/2019,1600,"2,958,921.56",,TECO ESTC GMPS MACM PRC  SETC,6/21/2019,DISCHARGE IRON GRP,Discharge iron grp,6/21/2019,28574358
,320066359,12363088,TRK TRANSPT IRON W\CRANE,complemento DME  [[SET1]],6/21/2019,ACQ,6004510016,,6/21/2019,1600,"124,466.00",,TECO ESTC GMPS MANC PRC  SETC,6/21/2019,DISCHARGE IRON GRP,Discharge iron grp,6/21/2019,28576552
,320082446,11647334,TRLR BLNR FRAC ACE 100 BBL FB4K,RPL/MANGUERAS/COMBUSTIBLE,6/24/2019,RPM,6004510016,,6/24/2019,1600,"48,264.60",,TECO PCNF MANC PRC  SETC,6/24/2019,FUEL SYSTEM GRP,Fuel system grp,6/24/2019,28590418
,320093083,13119652,DENSO RA HI PRES 3IN,calibracion densometro 13119652,6/26/2019,UNSC,6004510016,,6/26/2019,1600,0.00,,TECO MANC MSPT PRC  SETC,6/26/2019,RAD/DENSOMETER GRP,RAD/densometer grp,6/26/2019,
,320114468,12388400,VISCOMETER CHANDLER 5550 - #1,VISCOSIMETRO CHANDLER 5550,7/30/2019,PREV,6004510016,,7/30/2019,1600,837.64,INPR,TECO PCNF MANC NMAT PRC  SETC,7/30/2019,PM,Project Manager,7/1/2019,28620729
,320122521,12585212,TRK TRANSPT IRON W\CRANE,complemento DME  [[LOC261]],7/2/2019,PREV,6004510016,,7/2/2019,1600,"455,774.65",,TECO ESTC GMPS MACM PRC  SETC,7/2/2019,DISCHARGE IRON GRP,Discharge iron grp,7/2/2019,28628507
,320122925,12363088,TRK TRANSPT IRON W\CRANE,complemento DME  [[BDCH]],7/2/2019,PREV,6004510016,,7/2/2019,1600,"555,932.82",,TECO ESTC GMPS MSPT PRC  SETC,7/2/2019,DISCHARGE IRON GRP,Discharge iron grp,7/2/2019,28629055
,320126370,12363088,TRK TRANSPT IRON W\CRANE,complemento DME [[PAMPA]],7/3/2019,PREV,6004510016,,7/3/2019,1600,"3,752,560.82",,TECO ESTC GMPS MSPT PRC  SETC,7/3/2019,DISCHARGE IRON GRP,Discharge iron grp,7/3/2019,28632962
,320127214,12585212,TRK TRANSPT IRON W\CRANE,complemento DME  [[BDCH]],7/3/2019,PREV,6004510016,,7/3/2019,1600,"3,752,560.82",,TECO ESTC GMPS MSPT PRC  SETC,7/3/2019,DISCHARGE IRON GRP,Discharge iron grp,7/3/2019,28633066
,320136610,12585212,TRK TRANSPT IRON W\CRANE,complemento DME [[PAMPA]],7/5/2019,PREV,6004510016,,7/5/2019,1600,"273,474.64",,TECO ESTC GMPS MACM PRC  SETC,7/5/2019,DISCHARGE IRON GRP,Discharge iron grp,7/5/2019,28642143
,320159229,12585212,TRK TRANSPT IRON W\CRANE,complemento DME  [[SET1]],7/10/2019,PREV,6004510016,,7/10/2019,1600,"10,457.12",,TECO PCNF ESTC GMPS MACM PRC  SETC,7/10/2019,DISCHARGE IRON GRP,Discharge iron grp,7/10/2019,28665164
,320162640,11691538,TRLR PUMP HT2000 2000 HHP,Electronic Enclosure–Ins Safety features,6/5/2020,SAFT,6004510016,,6/5/2020,1600,"7,858.48",,TECO PCNF NMAT PRC  SETC,6/5/2020,ELECTRO ENCLOSURE,Electronic enclosure,7/10/2019,28670417
,320162674,11970888,TRLR PUMP HT2000 2000 HHP,Electronic Enclosure–Ins Safety features,6/5/2020,SAFT,6004510016,,6/5/2020,1600,751.88,,TECO PCNF NMAT PRC  SETC,6/5/2020,ELECTRO ENCLOSURE,Electronic enclosure,7/10/2019,28670459
,320179451,11528730,TRLR PUMP Q10-X 2000 HHP CVRSN,resorte zapata freno cortado,4/17/2021,RPM,6004510016,,8/1/2021,1600,"1,150.75",,TECO PCNF NMAT PRC  SETC,4/17/2021,BRAKE GRP,Brake grp,7/14/2019,28687014
,320330026,12506564,TRLR PUMP HT2000 2000 HHP,Valvula despresurizadora 30KPSI,8/13/2019,RPM,6004510016,,8/13/2019,1600,0.00,,CLSD ESTC MANC PRC  SETC,8/13/2019,SAFETY EQ DEVICES,Safety equip devices,8/13/2019,28839451
,320405150,13237298,SKID BLOWER DIESEL,No funciona pare de emergencia,11/20/2021,RPM,6004510016,,1/30/2022,1600,"1,503.76",,TECO PCNF ESTC NMAT PRC  SETC,11/20/2021,AIR INTAKE SYS GRP,Air intake sys grp,8/28/2019,28913322
,320448402,13116377,TRAC BLOWER 6X4,Verificacion Tecnica [[CONT]],9/7/2019,CERT,6004510016,,9/7/2019,1600,"12,396.70",,TECO ESTC NMAT PRC  SETC,9/7/2019,SCHD INSP MECH GRP,Sched inspection mech grp,9/7/2019,28958890
,320455419,,,Complemento DME [[SET3]],9/9/2019,RPM,6004510016,,9/9/2019,1600,"14,830.85",,TECO ESTC GMPS MSPT PRC  SETC,9/9/2019,DISCHARGE IRON GRP,Discharge iron grp,9/9/2019,28966784
,320477587,11634148,TRLR BLNR DRY GEL MIX,"COLA HEMBRA CIEGA 4"" FIG 206",9/13/2019,RPM,6004510016,,9/13/2019,1600,"22,813.70",,TECO PCNF MANC NMAT PRC  SETC,9/13/2019,DISCHARGE IRON GRP,Discharge iron grp,9/13/2019,28987168
,320494427,11691240,TRLR PUMP HT2000 2000 HHP,ECM SOFTWARE UPDATE 581-8796,11/5/2020,TREV,6004510016,,11/5/2020,1600,"1,150.75",,TECO PCNF ESTC MANC NMAT PRC  SETC,11/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004021
,320494458,11754299,TRLR PUMP HT2000 2000 HHP,ECM SOFTWARE UPDATE 581-8796,11/5/2020,TREV,6004510016,,11/5/2020,1600,"1,150.75",,TECO PCNF ESTC NMAT PRC  SETC,11/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004052
,320494460,11754304,TRLR PUMP HT2000 2000 HHP,ECM SOFTWARE UPDATE 581-8796,11/5/2020,TREV,6004510016,,11/5/2020,1600,"1,150.75",,TECO PCNF NMAT PRC  SETC,11/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004053
,320494462,11754314,TRLR PUMP HT2000 2000 HHP,ECM SOFTWARE UPDATE 581-8796,11/5/2020,TREV,6004510016,,11/5/2020,1600,"1,150.75",,TECO PCNF NMAT PRC  SETC,11/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004056
,320494612,12002163,TRLR PUMP Q10-X 2000 HHP,ECM SOFTWARE UPDATE 581-8796,9/17/2019,TREV,6004510016,,9/17/2019,1600,"25,681.17",,TECO PCNF ESTC GMPS MANC NMAT PRC  SETC,9/17/2019,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004379
,320494615,12002183,TRLR PUMP Q10-X 2000 HHP,ECM SOFTWARE UPDATE 581-8796,9/17/2019,TREV,6004510016,,9/17/2019,1600,"25,681.17",,TECO PCNF ESTC GMPS MANC NMAT PRC  SETC,9/17/2019,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004382
,320494904,12108478,TRLR PUMP Q10-X 2000 HHP,ECM SOFTWARE UPDATE 581-8796,9/17/2019,TREV,6004510016,,9/17/2019,1600,"25,681.17",,TECO PCNF GMPS MANC NMAT PRC  SETC,9/17/2019,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004572
,320494905,12129757,TRLR PUMP Q10-X 2000 HHP,ECM SOFTWARE UPDATE 581-8796,6/5/2020,TREV,6004510016,,6/5/2020,1600,"26,469.65",,TECO PCNF ESTC GMPS MANC NMAT PRC  SETC,6/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004573
,320494907,12129760,TRLR PUMP Q10-X 2000 HHP,ECM SOFTWARE UPDATE 581-8796,6/5/2020,TREV,6004510016,,6/5/2020,1600,"26,469.65",,TECO PCNF ESTC GMPS MANC NMAT PRC  SETC,6/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004575
,320494909,12153244,TRLR PUMP Q10-X 2000 HHP,ECM SOFTWARE UPDATE 581-8796,9/17/2019,TREV,6004510016,,9/17/2019,1600,"22,019.04",,TECO PCNF ESTC MANC NMAT PRC  SETC,9/17/2019,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004577
,320494915,12505305,TRLR PUMP HT2000 2000 HHP,ECM SOFTWARE UPDATE 581-8796,11/5/2020,TREV,6004510016,,11/5/2020,1600,"1,150.75",,TECO PCNF NMAT PRC  SETC,11/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004583
,320494923,12506567,TRLR PUMP HT2000 2000 HHP,ECM SOFTWARE UPDATE 581-8796,11/5/2020,TREV,6004510016,,11/5/2020,1600,"1,150.75",,TECO PCNF NMAT PRC  SETC,11/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004591
,320494939,12622242,TRLR PUMP HT2000 2000 HHP,ECM SOFTWARE UPDATE 581-8796,11/5/2020,TREV,6004510016,,11/5/2020,1600,"1,150.75",,TECO PCNF NMAT PRC  SETC,11/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004607
,320494966,12999803,TRLR PUMP HT2000 2000 HHP,ECM SOFTWARE UPDATE 581-8796,11/5/2020,TREV,6004510016,,11/5/2020,1600,"1,150.75",,TECO PCNF NMAT PRC  SETC,11/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004633
,320494967,12999806,TRLR PUMP HT2000 2000 HHP,ECM SOFTWARE UPDATE 581-8796,6/5/2020,TREV,6004510016,,6/5/2020,1600,"26,469.65",,TECO PCNF ESTC GMPS MANC NMAT PRC  SETC,6/5/2020,ME TBOX PRT 125688,ECM SOFTWARE UPDATE 581-8796_584-7334,9/17/2019,29004635
