PSL,SubPSL,SAP Profit Center,Plant,Material,Description,SAP Base UOM,Unit Value L31
Production Enhancement,Frac / Acid Summary,6001010016,1608,101641629,"GGE,PRESS,0-30000 PSI,4.00 DIAL,F250C",EA,320.84
Production Enhancement,Frac / Acid Summary,6001010016,1608,101648637,"XDCR,PRESS,0-20K WP,4-20 MA,2-IN, 2002",EA,950.4
Production Enhancement,Other Production Enhancement,6001070700,1608,101650536,"VLVE,HYD,CARTDG,RELF,100-3K,2500 PSI SET",EA,75.31
Production Enhancement,Other Production Enhancement,6001070700,1608,101651799,"PUMP,HYDR,AXIAL PSTN,75/4.58 DISPL,VAR,",EA,3753.28
Production Enhancement,Frac / Acid Summary,6001010016,1608,101655743,"KIT,STOP,1X2 LO TORC PLUG VLV",EA,75.01
Production Enhancement,Frac / Acid Summary,6001010016,1608,101656111,"KIT,STOP,VALVE,LO-TORC,1.75",EA,109.43
Production Enhancement,Other Production Enhancement,6001070700,1608,101656244,"RELAY,SF,4PST,2NO,2NC,6A,24VDC COIL",EA,228.31
Production Enhancement,Other Production Enhancement,6001070700,1608,101656709,"SW,THRM,SPST,120V,10A,CL AT 15,OP AT -10",EA,121.09
Production Enhancement,Other Production Enhancement,6001070700,1608,101656768,"LIMIT ALARM, 0to20mA, DPST relay output",EA,493.54
Production Enhancement,Other Production Enhancement,6001070700,1608,101656769,"ADAPTER,PC TO D1000 MODULE",EA,199.13
Production Enhancement,Other Production Enhancement,6001070700,1608,101657182,"ENCL ASSY,STIM DISCH PRS MONITOR",EA,4525.95
Production Enhancement,Frac / Acid Summary,6001010016,1608,101659000,"INSR,V,HT-400,4 FRAC,E100 URE,ACID/FRAC",EA,10.62
Production Enhancement,Frac / Acid Summary,6001010016,1608,101659001,"INSR,V,HT-400,5 FRAC,E100 URE,ACID FRAC",EA,12.03
Production Enhancement,Other Production Enhancement,6001070700,1608,101660650,"STAY,COV,PUSH-BUTTON RELASE,",EA,32.95
Production Enhancement,Other Production Enhancement,6001070700,1608,101661243,"HINGE PIN,FOR USE WITH HOFFMAN CONCEPT-S",EA,17.84
Production Enhancement,Other Production Enhancement,6001070700,1608,101662653,"CMPNT TERM BLOCK,D5,AND D6 CMPNT MTD IN",EA,132.18
Production Enhancement,Other Production Enhancement,6001070700,1608,101662665,"CMPNT TERM BLOCK,C2,D4 AND R2 CMPNT MTD",EA,93.25
Production Enhancement,Other Production Enhancement,6001070700,1608,101662673,"CMPNT TERM BLOCK,C1,AND D1 CMPNT MTD IN",EA,26.37
Production Enhancement,Other Production Enhancement,6001070700,1608,101662676,"CMPNT TERM BLOCK,R1 CMPNT MTD IN UKK5-BE",EA,48.17
Production Enhancement,Other Production Enhancement,6001070700,1608,101664827,"MTR,AXIAL PSTN,TDM,280 + 210 CC = 490 CC",EA,17419.09
Production Enhancement,Other Production Enhancement,6001070700,1608,101666801,"CBL,MODLR,STR CONNECT,RJ12 SIX CNDCT CON",EA,2.6
Production Enhancement,Frac / Acid Summary,6001010016,1608,101675735,"KIT,BV,DISCH,4.000,HT-400",EA,316.8
Production Enhancement,Frac / Acid Summary,6001010016,1608,101675847,"KIT,BV,SUCT,4.000,HT-400",EA,208.28
Production Enhancement,Other Production Enhancement,6001070700,1608,101678424,"PLUG, IP-67, RJ45,CAT-5",EA,9
Production Enhancement,Other Production Enhancement,6001070700,1608,101678873,"PLUG,MODLR,RJ45,SHIELDED,24-26AWGSOLID",EA,0.95
Production Enhancement,Other Production Enhancement,6001070700,1608,101680039,"MTR,ASSY,START,HYDR,GEAR,83.6 CC/5.10 CU",EA,1864.22
Production Enhancement,Frac / Acid Summary,6001010016,1608,101685478,"SW,PRS,7,000 PSI MAX SYS PRS,DPDT SW OPS",EA,302.11
Production Enhancement,Other Production Enhancement,6001070700,1608,101686144,"SFT ASSY,DR,1410 SER,46.5 IN CRS TO CRS",EA,143.44
Production Enhancement,Other Production Enhancement,6001070700,1608,101687819,"KIT,MECH SEAL,GORMAN-RUPP 10X8 CNTFG",EA,2051.96
Production Enhancement,Other Production Enhancement,6001070700,1608,101694464,"PUMP,HYDR,AXIAL PSTN,145/8.85 DISPL,VAR,",EA,6392.75
Production Enhancement,Frac / Acid Summary,6001010016,1608,101698524,"SWVL JT,3 IN 15000 PSI WP,MODEL TSI-15",EA,2766.22
Production Enhancement,Other Production Enhancement,6001070700,1608,101702323,"MANF,BLOCK,FOR START MTR ASSY 101680039",EA,757.45
Production Enhancement,Other Production Enhancement,6001070700,1608,101703121,"VLV,HYDR,CARTR DIR CONTRL,2 POSN,3 WAY",EA,164.87
Production Enhancement,Other Production Enhancement,6001070700,1608,101703124,"MTR,HYDR,GEAR,BI ROTATIONAL,SAE B 2",EA,775.97
Production Enhancement,Other Production Enhancement,6001070700,1608,101703125,"VALVE, HYD, SEQUENCE, 1 IN, 5000 PSI",EA,80.1
Production Enhancement,Other Production Enhancement,6001070700,1608,101703133,"VLV,HYDR,CRTG,LGC,SPL TY,NORLY CLOSE,PLT",EA,67.62
Production Enhancement,Frac / Acid Summary,6001010016,1608,101706742,"INSR,VLV,HT-2000 PUMP,NO 7 FRAC,E-100,AC",EA,17.5
Production Enhancement,Frac / Acid Summary,6001010016,1608,101717297,"INSR,VLV,HT-400 PUMP,NO 3 FRAC,E-100,AC",EA,10.29
Production Enhancement,Other Production Enhancement,6001070700,1608,101718340,"TUBE,MIXER INL,8 DIA X 8 INCH LONG,ADP",EA,250.94
Production Enhancement,Other Production Enhancement,6001070700,1608,1017214,"FILTER, BRTH DESIC 4X10.1, DES-CASE#DC-4",EA,83.06
Production Enhancement,Other Production Enhancement,6001070700,1608,101722683,"TRANS,ALL,S9820,TC1080 CNVRTR,3512,COND2",EA,84147.98
Production Enhancement,Other Production Enhancement,6001070700,1608,101723016,"HLDR,MOUSE,BLK,PROVIDED WITH ADH BCKNG",EA,11.1
Production Enhancement,Other Production Enhancement,6001070700,1608,101723845,"SEAL,MECH,CART,FOR GR 10X8-16.5,CHAMPION",EA,1715.56
Production Enhancement,Frac / Acid Summary,6001010016,1608,101729306,"MOT,HYDR,1.65 CIR,27 CC,MAX SPEED 2350 R",EA,275.38
Production Enhancement,Other Production Enhancement,6001070700,1608,101730056,"HOSE,CHUTE,DRY ADDT,CLEAR STATIC DISSAPA",EA,354.41
Production Enhancement,Other Production Enhancement,6001070700,1608,101730084,"CLMP,HOSE,WORM DR WITH QIK REL,6-3/4 TO",EA,46.16
Production Enhancement,Other Production Enhancement,6001070700,1608,101730719,"ASSY,COV AND GRID,1110T20,STEELFLEX,FALK",EA,678.45
Production Enhancement,Frac / Acid Summary,6001010016,1608,101732639,"V,BTFL,8 IN,D D H BNO-12-NIT SEAT-DI",EA,645.79
Production Enhancement,Other Production Enhancement,6001070700,1608,101733883,"SCR,HEX SOC,1 1/4-12NF X 3 1/2",EA,9.31
Production Enhancement,Frac / Acid Summary,6001010016,1608,101738136,"V,BTFL,6 IN,D D H BNO-12-NIT SEAT-DI",EA,496.99
Production Enhancement,Other Production Enhancement,6001070700,1608,101740678,"FLANGE,COMP,DRIVESHAFT TO DAMPER,HT2000",EA,1352.42
Production Enhancement,Other Production Enhancement,6001070700,1608,101741252,"SPEED SNSR,CHAR-LYNN MTR,HRAG,FB4K",EA,214.1
Production Enhancement,Frac / Acid Summary,6001010016,1608,101748746,"HEADER RING,4.000,UTEX XLH",EA,30.01
Production Enhancement,Frac / Acid Summary,6001010016,1608,101748747,"PKRG 4.000,UTEX XLH",EA,21.86
Production Enhancement,Frac / Acid Summary,6001010016,1608,101748754,"HEADER RING,4.500,UTEX XLH",EA,40.86
Production Enhancement,Frac / Acid Summary,6001010016,1608,101748755,"PKRG 4.500,UTEX XLH",EA,40.23
Production Enhancement,Frac / Acid Summary,6001010016,1608,101748756,"ADPTR,FEM,4.500,UTEX XLH",EA,45.94
Production Enhancement,Frac / Acid Summary,6001010016,1608,101748762,"HEADER RING,5.000,UTEX XLH",EA,39.83
Production Enhancement,Frac / Acid Summary,6001010016,1608,101748764,"ADPTR,FEM,5.000,UTEX XLH",EA,59.03
Production Enhancement,Frac / Acid Summary,6001010016,1608,101748783,"KIT,PKRG,EXPENDABLES,4.000,UTEX XLH",EA,72.46
Production Enhancement,Frac / Acid Summary,6001010016,1608,101748785,"KIT,PKRG,EXPENDABLES,4.500,UTEX XLH",EA,88.15
Production Enhancement,Other Production Enhancement,6001070700,1608,101750615,"CORE PROCESSOR, PUCK, 4-WIRE, ATEX",EA,1475.03
Production Enhancement,Other Production Enhancement,6001070700,1608,101752808,"Touch screen sensor, 15inch, Capacitive",EA,653.34
Production Enhancement,Other Production Enhancement,6001070700,1608,101756208,"MTR,HYDR,BENT AXIS,3.66CI/ 60 CC,BI-ROT",EA,2496.66
Production Enhancement,Other Production Enhancement,6001070700,1608,101756632,"CPLG,HALF,FLEX,HUB WITH 33 TOOTH ANSI B",EA,1234.44
Production Enhancement,Other Production Enhancement,6001070700,1608,101758155,"HSG,SEAL,H CR I,FOR FLOWSERVE MS 10M234",EA,23547.46
Production Enhancement,Other Production Enhancement,6001070700,1608,101758156,"BRG,THR,SKF 7322 BECBM,FOR FLOWSERVE MS",EA,1700.52
Production Enhancement,Other Production Enhancement,6001070700,1608,101758157,"LW,BRG,W-22,FOR FLOWSERVE MS 10M234 PUMP",EA,37.47
Production Enhancement,Frac / Acid Summary,6001010016,1608,101773467,"KIT,GRS SYS,PUMP PKRG,AUTO CONTRL,HT-200",EA,2920.26
Production Enhancement,Frac / Acid Summary,6001010016,1608,101773468,"KIT,GRS SYS,PUMP PKRG,AUTO CONTRL,QUINT",EA,2995.35
Production Enhancement,Other Production Enhancement,6001070700,1608,101775534,"Buffer,Dual, Schmitt trigger input, UHS",EA,0.11
Production Enhancement,Other Production Enhancement,6001070700,1608,101775535,"breadboard, SMD, SC70-6 and SOT-363",EA,2.93
Production Enhancement,Other Production Enhancement,6001070700,1608,101775636,"FLTR,AIR,ELEM,PRI,4.9 ID,6.4 OD,14.1 HT",EA,38.68
Production Enhancement,Frac / Acid Summary,6001010016,1608,101789998,MOTORLIMP PLUS,EA,87.16
Production Enhancement,Other Production Enhancement,6001070700,1608,101793548,"PMP,HYDR,GEAR,TNDM,CCW,SAE C 4-BOLT FLG",EA,820.91
Production Enhancement,Other Production Enhancement,6001070700,1608,101794121,"AIR CPRSR,24 V,150 PSI MAX,11 AMP",EA,320.61
Production Enhancement,Frac / Acid Summary,6001010016,1608,101795061,"SW,PRESS,0.25 MP THD,NC,115 PSI, FALLING",EA,26.43
Production Enhancement,Other Production Enhancement,6001070700,1608,101795126,"CONTRL UNIT,MURM STAYPUT,38MM EMER STO",EA,292.11
Production Enhancement,Frac / Acid Summary,6001010016,1608,101795269,"CONN,2 PIN,RCPT,SEALED,PLSTC,25 AMP RATE",EA,4.07
Production Enhancement,Frac / Acid Summary,6001010016,1608,101795270,"WG,FOR DEUTSCH DTP04-2P SER RCPT",EA,0.17
Production Enhancement,Other Production Enhancement,6001070700,1608,101798156,"IND,NUT,WHL,WHLSAFE,1 5/16,HB/PLTD,YLLW",EA,0.44
Production Enhancement,Other Production Enhancement,6001070700,1608,101798877,"SW,ETHRNT,10/100,24-PORT,UNMANAGED WITH",EA,102.47
Production Enhancement,Other Production Enhancement,6001070700,1608,101800063,"V,HYDR,2 WAY,60 GPM,3.5K,W/LOCK BALVLVE",EA,1631.93
Production Enhancement,Frac / Acid Summary,6001010016,1608,101801448,"WG,SEC LKG,FOR DEUTSCH DT06-4S CONN",EA,0.11
Production Enhancement,Frac / Acid Summary,6001010016,1608,101815550,O-RING 3-902 VITON 90 DURO,EA,0.19
Production Enhancement,Frac / Acid Summary,6001010016,1608,101815552,O-RING 132 VITON 75 DURO,EA,0.54
Production Enhancement,Frac / Acid Summary,6001010016,1608,101815553,O-RING 124 VITON 75 DURO,EA,0.56
Production Enhancement,Frac / Acid Summary,6001010016,1608,101815554,PARBAK 124 VITON 90 DURO,EA,0.51
Production Enhancement,Frac / Acid Summary,6001010016,1608,101821543,"GAGE,THD,TEMPLATE,3.500 TPI,REG AC,0.06",EA,209.12
Production Enhancement,Other Production Enhancement,6001070700,1608,101828292,"SET,BELT,DR,FAN,C4.4 ENG,CAT,MATCHED SET",SET,21.91
Production Enhancement,Frac / Acid Summary,6001010016,1608,101828886,"O-RING 112 75DURO VITON,PARKER V747",EA,6.35
Production Enhancement,Frac / Acid Summary,6001010016,1608,101828889,"O-RING 119 90DURO VITON,PARKER V709",EA,0.32
Production Enhancement,Other Production Enhancement,6001070700,1608,101830917,"ADAPTER,PCI,CAN,SDS,J1939",EA,556.56
Production Enhancement,Other Production Enhancement,6001070700,1608,101831285,"CRKC,MACHD,PWR END,HT-2000,2009",EA,23451.19
Production Enhancement,Other Production Enhancement,6001070700,1608,101836057,"CAP,FILLER,AL,PRESS RLF 5 TO 8 PSIG,THRM",EA,50.09
Production Enhancement,Other Production Enhancement,6001070700,1608,101837447,"CBL ASSY,MLD,DEUTSCH DT06-2S-P012 CONN,W",EA,61.11
Production Enhancement,Other Production Enhancement,6001070700,1608,101838095,"TOOL KIT,FIBER OPTIC,BASIC,WITH PFL,FIS",EA,0
Production Enhancement,Frac / Acid Summary,6001010016,1608,101842063,"TRQ WR ASSY,HYDR,STEALTH 8,3.13 IN INTL",EA,8770.81
Production Enhancement,Frac / Acid Summary,6001010016,1608,101842066,"REACTION ARM,HYDR TRQ WR,STEALTH 8,FLUID",EA,315.5
Production Enhancement,Other Production Enhancement,6001070700,1608,101844893,"RDCR,GEAR,10.9 RATIO,2 STAGE,PE,Q10",EA,62657.02
Production Enhancement,Other Production Enhancement,6001070700,1608,101845785,"BELT,V,44 IN OD,8 RIB,1 IN WD",EA,13.53
Production Enhancement,Other Production Enhancement,6001070700,1608,101847348,"PUMP,HYDR,AXIAL PSTN,2.3 CIR/38 CC,VAR",EA,1586
Production Enhancement,Frac / Acid Summary,6001010016,1608,101849771,"FLUID,EXH,DSL,UREA,BULK",GAL,3.16
Production Enhancement,Other Production Enhancement,6001070700,1608,101850412,"WRNCH,FLTR,XMSN,ALSN S9820,1/2 IN DRV",EA,68.92
Production Enhancement,Frac / Acid Summary,6001010016,1608,101854200,"CLMP,PLGR,PUSH ROD,4.500 FLUID END,Q10",EA,224.03
Production Enhancement,Other Production Enhancement,6001070700,1608,101855009,"BRKR,SNGL POLE THRM TY,30 V DC RATED,110",EA,28.91
Production Enhancement,Other Production Enhancement,6001070700,1608,101855012,"BRKR,SNGL POLE THRM TY,30 V DC RATED,135",EA,24.12
Production Enhancement,Other Production Enhancement,6001070700,1608,101856663,"BRG,CYL RLR,INBRD,CRKSHAFT,PWR END,Q10",EA,3596.17
Production Enhancement,Other Production Enhancement,6001070700,1608,101856664,"BRG,SPH RLR,OUTBRD,PWR END,Q10",EA,8322.95
Production Enhancement,Other Production Enhancement,6001070700,1608,101856669,"CPLG,CSHAFT,EXT SPLN,PE,Q10",EA,2450.09
Production Enhancement,Other Production Enhancement,6001070700,1608,101862417,"WSHR,SEAL,FOR 1.0 IN BOLT,SPEC 70.72137",EA,2.03
Production Enhancement,Other Production Enhancement,6001070700,1608,101864043,"SWVL HST RING,10000 LB WKG LOAD LIM,1-8",EA,389.18
Production Enhancement,Frac / Acid Summary,6001010016,1608,101865126,"DIVIDER BLOCK,GREASE SYSTEM,QUINTUPLEX",EA,357.36
Production Enhancement,Frac / Acid Summary,6001010016,1608,101865203,"DIVIDER BLOCK,GREASE SYSTEM,TRIPLEX",EA,327.46
Production Enhancement,Other Production Enhancement,6001070700,1608,101866720,"HOSE ,TURBO,CHARGE AIR,4 IN IDX5 IN LG",EA,146.33
Production Enhancement,Other Production Enhancement,6001070700,1608,101870104,"CROSSHEAD,FIN MACH,Q10",EA,1370.19
Production Enhancement,Other Production Enhancement,6001070700,1608,101870822,"MANIFOLD, BACK, Q10, 100 PSI WP",EA,659.3
Production Enhancement,Other Production Enhancement,6001070700,1608,101870964,"SLD,PWR END,Q10,BOT",EA,1035.41
Production Enhancement,Other Production Enhancement,6001070700,1608,101870965,"RTNR,BRG,CRK,Q10",EA,24
Production Enhancement,Other Production Enhancement,6001070700,1608,101870966,"SLD,PWR END,Q10,TOP",EA,1142.91
Production Enhancement,Other Production Enhancement,6001070700,1608,101870967,"PL,FRONT,PWR END,Q10",EA,557.25
Production Enhancement,Other Production Enhancement,6001070700,1608,101870968,"MANF,TOP,Q10,300 PSI WP",EA,449.3
Production Enhancement,Other Production Enhancement,6001070700,1608,101870969,"COV,SIDE,Q10",EA,122
Production Enhancement,Other Production Enhancement,6001070700,1608,101870970,"OILER,BRG,CRK,Q10",EA,16.91
Production Enhancement,Other Production Enhancement,6001070700,1608,101871092,"PIN,WRIST,Q10",EA,379.41
Production Enhancement,Other Production Enhancement,6001070700,1608,101872023,"WSHR,SEAL,FOR 0.500 IN BOLT,SPEC 70.7213",EA,0.61
Production Enhancement,Other Production Enhancement,6001070700,1608,101873488,"STUD,PUSHROD,Q10",EA,259.32
Production Enhancement,Other Production Enhancement,6001070700,1608,101873618,"PUSHROD,Q10",EA,505.99
Production Enhancement,Frac / Acid Summary,6001010016,1608,101876902,"NUT,HVY HEX FL,2.0-12UN,ASTM A194 GR 2H,",EA,10.38
Production Enhancement,Other Production Enhancement,6001070700,1608,101877015,"PUSH ROD SEAL HSG,Q10,RTNR",EA,227.74
Production Enhancement,Other Production Enhancement,6001070700,1608,101877554,"PUSH ROD SEAL HSG,Q10,FLTG",EA,225.63
Production Enhancement,Other Production Enhancement,6001070700,1608,101877759,"PUSH ROD SEAL HSG,Q10,RIDER",EA,16.68
Production Enhancement,Other Production Enhancement,6001070700,1608,101878350,"BRG,CONROD,Q10",EA,117.09
Production Enhancement,Other Production Enhancement,6001070700,1608,101878352,"BRG,CONROD,LOAD Q10",EA,174.36
Production Enhancement,Frac / Acid Summary,6001010016,1608,101878709,BAND-IT SS BAND .5 X .03 100FT ROLL,EA,70.32
Production Enhancement,Frac / Acid Summary,6001010016,1608,101878723,"BUCKLE,EAR LOKT,1/2 IN,UI=EACH",EA,0.48
Production Enhancement,Frac / Acid Summary,6001010016,1608,101879453,"SPCR,TUBE,Q10",EA,158.93
Production Enhancement,Frac / Acid Summary,6001010016,1608,101879508,"BOLT,TIE,FLUID END TO PWR END,Q10",EA,313.54
Production Enhancement,Other Production Enhancement,6001070700,1608,101882591,"CRKSHAFT ASSY,DR FLG, Q10",EA,27142.06
Production Enhancement,Frac / Acid Summary,6001010016,1608,101883182,"MANF,SUCT HEADER,750WP,Q10 FLUID END",EA,8213.73
Production Enhancement,Other Production Enhancement,6001070700,1608,101883974,"GSKT,COV,SIDE,Q10",EA,11.27
Production Enhancement,Other Production Enhancement,6001070700,1608,101883981,"TL,Q10,CONN ROD CAP",EA,92.15
Production Enhancement,Other Production Enhancement,6001070700,1608,101883982,"TL,Q10,CONN ROD CONN",EA,83.99
Production Enhancement,Other Production Enhancement,6001070700,1608,101887316,"CONN ROD,Q10,FNSHD MACH",EA,4565.01
Production Enhancement,Other Production Enhancement,6001070700,1608,101887329,"BUSHING, CONNECTING ROD, Q10",EA,160.91
Production Enhancement,Other Production Enhancement,6001070700,1608,101890784,"WSHR,BRG RTNR,SPLIT,CRKSFT,Q10",EA,5.94
Production Enhancement,Frac / Acid Summary,6001010016,1608,101891228,"HOSE,POLYFLEX,1/4 IN FTNGS,31 INES L",EA,280.04
Production Enhancement,Frac / Acid Summary,6001010016,1608,101891229,"HOSE,POLYFLEX,1/4 IN FTNGS,53 INES L",EA,311.66
Production Enhancement,Frac / Acid Summary,6001010016,1608,101891366,"HOSE,POLYFLEX,1/4 IN FTNGS,45 INES L",EA,302.48
Production Enhancement,Frac / Acid Summary,6001010016,1608,101892664,"RTNR,CYL HEAD COV,FLUID END,Q10",EA,537.43
Production Enhancement,Other Production Enhancement,6001070700,1608,101892724,"STOCKABLE PWR END ASSY,Q10,10.875",EA,253603.54
Production Enhancement,Other Production Enhancement,6001070700,1608,101895728,"TL,Q10,CONN,SLD",EA,993.76
Production Enhancement,Other Production Enhancement,6001070700,1608,101895736,"BOLT,HOL,LUBE,INBRD,CRK BRG,Q10",EA,116.3
Production Enhancement,Other Production Enhancement,6001070700,1608,101895737,"BOLT,HOL,LUBE,OUTBOARD,CRK BRG,Q10",EA,87.04
Production Enhancement,Other Production Enhancement,6001070700,1608,101898336,"FLG,COMP,390.65, 23 TOOTH DIN SPLINE",EA,1216.79
Production Enhancement,Other Production Enhancement,6001070700,1608,101898543,"MT,HYDR PUMP,ENG FAN,FB4K C32 TIER 4",EA,237.66
Production Enhancement,Other Production Enhancement,6001070700,1608,101899581,"SHIM,SLD,FRONT,Q10,.003",EA,6.47
Production Enhancement,Other Production Enhancement,6001070700,1608,101899582,"SHIM,SLD,FRONT,Q10,.005",EA,10.18
Production Enhancement,Other Production Enhancement,6001070700,1608,101901550,"CKT ASSY,FREQ LINE DRVR,AGS DET,ATEX",EA,139.76
Production Enhancement,Other Production Enhancement,6001070700,1608,101907353,"COV,CRK,WITH ENCDR MT,Q10",EA,755
Production Enhancement,Other Production Enhancement,6001070700,1608,101907354,"DR,ENCDR,CRKSHAFT,Q10",EA,107.17
Production Enhancement,Frac / Acid Summary,6001010016,1608,101908918,"WSHR,ATCH STUD,FLUID END,Q10",EA,23.46
Production Enhancement,Frac / Acid Summary,6001010016,1608,101911145,"CH,16/64,5.75 IN TC INSR,EXT O-RING GRV",EA,235
